gmid_key,date,year,month,product_family,gmid,loc,country,market,geography,market_segmentation,pf_segmentation,gmid_segmentation,seg_combo,forecast_lag_3,log_sales,log_segment,seg_combo_lag,model_segment,gb_forecast,ada_forecast,bag_forecast,rf_forecast,final_forecast,final_best_model,absolute_error,mape,sales
400010_202510_US,2025-10-01,2025,10,4,400010,US001,US,United States,North America,Top MCO,Secure,Platinum,Secure_Top MCO,266.0,5.181783550292085,Mid High,Secure_Top MCO,Secure_Top MCO_Mid High,177.80856085399017,176.4375,176.0742668140636,176.99343434343436,176.99343434343436,rf_forecast,0.0,,0.0
400011_202510_US,2025-10-01,2025,10,4,400011,US001,US,United States,North America,Top MCO,Secure,Platinum,Secure_Top MCO,445.0,5.529429087511423,High,Secure_Top MCO,Secure_Top MCO_High,250.47916093680118,250.16417910447763,249.84992795552202,251.01111111111112,251.01111111111112,rf_forecast,0.0,,0.0
400012_202510_US,2025-10-01,2025,10,4,400012,US001,US,United States,North America,Top MCO,Secure,Platinum,Secure_Top MCO,565.0,6.410174881966167,High,Secure_Top MCO,Secure_Top MCO_High,607.2684977194107,607.8666666666667,607.3245223651727,607.094598765432,607.094598765432,rf_forecast,0.0,,0.0
400013_202510_US,2025-10-01,2025,10,4,400013,US001,US,United States,North America,Top MCO,Secure,Platinum,Secure_Top MCO,339.0,5.420534999272286,High,Secure_Top MCO,Secure_Top MCO_High,225.62878056800142,225.0,225.37155978470213,225.00427350427353,225.00427350427353,rf_forecast,0.0,,0.0
400014_202510_US,2025-10-01,2025,10,4,400014,US001,US,United States,North America,Top MCO,Secure,Platinum,Secure_Top MCO,908.0,6.511745329644728,Very High,Secure_Top MCO,Secure_Top MCO_Very High,671.6348201232445,671.3846153846154,671.8220641370789,671.9839646464646,671.9839646464646,rf_forecast,0.0,,0.0
400015_202510_US,2025-10-01,2025,10,4,400015,US001,US,United States,North America,Top MCO,Secure,Platinum,Secure_Top MCO,720.0,6.517671272912275,Very High,Secure_Top MCO,Secure_Top MCO_Very High,676.1709263793858,676.1666666666666,676.9675091961268,676.015478194645,676.015478194645,rf_forecast,0.0,,0.0
400016_202510_US,2025-10-01,2025,10,4,400016,US001,US,United States,North America,Top MCO,Secure,Platinum,Secure_Top MCO,879.0,6.29156913955832,High,Secure_Top MCO,Secure_Top MCO_High,540.0104483500745,540.16,540.509661388496,539.0281965719466,539.0281965719466,rf_forecast,0.0,,0.0
400017_202510_US,2025-10-01,2025,10,4,400017,US001,US,United States,North America,Top MCO,Secure,Platinum,Secure_Top MCO,362.0,5.697093486505405,High,Secure_Top MCO,Secure_Top MCO_High,297.2086391078772,297.8529411764706,298.27934498381376,296.99872053872053,296.99872053872053,rf_forecast,0.0,,0.0
400024_202510_KR,2025-10-01,2025,10,4,400024,KR001,KR,Korea,International,Major MCO,Secure,Auto Piloted,Secure_Major MCO,104.0,4.795790545596741,Mid High,Secure_Major MCO,Secure_Major MCO_Mid High,120.11655159806821,120.26515151515152,120.18541558717565,120.0,120.0,rf_forecast,0.0,,0.0
400027_202510_KR,2025-10-01,2025,10,4,400027,KR001,KR,Korea,International,Major MCO,Secure,Auto Piloted,Secure_Major MCO,155.0,5.484796933490655,High,Secure_Major MCO,Secure_Major MCO_High,241.19712910556652,239.8490566037736,239.85406183214263,240.0071225071225,240.0071225071225,rf_forecast,0.0,,0.0
400042_202510_TW,2025-10-01,2025,10,4,400042,TW001,TW,Taiwan,Greater China,Regular MCO,Secure,Gold,Secure_Regular MCO,650.0,3.044522437723423,Low,Secure_Regular MCO,Secure_Regular MCO_Low,20.247360427203166,20.0,20.11260919327745,20.0,20.0,rf_forecast,0.0,,0.0
400043_202510_TW,2025-10-01,2025,10,4,400043,TW001,TW,Taiwan,Greater China,Regular MCO,Secure,Gold,Secure_Regular MCO,420.0,4.2626798770413155,Mid High,Secure_Regular MCO,Secure_Regular MCO_Mid High,70.17735770429027,69.78021978021978,70.11491955530946,70.0,70.0,rf_forecast,0.0,,0.0
400028_202510_JP,2025-10-01,2025,10,4,400028,JP001,JP,Japan,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,780.0,6.814542897259958,Very High,Secure_Top MCO,Secure_Top MCO_Very High,910.7576918930083,910.0,909.040465888915,910.0074074074073,910.0074074074073,rf_forecast,0.0,,0.0
400029_202510_JP,2025-10-01,2025,10,4,400029,JP001,JP,Japan,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,16.0,2.3978952727983707,Low,Secure_Top MCO,Secure_Top MCO_Low,10.33832667537623,10.0,10.437219568778586,10.0,10.0,rf_forecast,0.0,,0.0
400030_202510_JP,2025-10-01,2025,10,4,400030,JP001,JP,Japan,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,322.0,5.768320995793772,High,Secure_Top MCO,Secure_Top MCO_High,319.7354331836349,319.98275862068965,319.4466184417855,318.9896198830409,318.9896198830409,rf_forecast,0.0,,0.0
400031_202510_JP,2025-10-01,2025,10,4,400031,JP001,JP,Japan,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,232.0,5.556828061699537,High,Secure_Top MCO,Secure_Top MCO_High,258.54676614433816,258.45588235294116,257.9828749287665,258.00222222222226,258.00222222222226,rf_forecast,0.0,,0.0
400032_202510_JP,2025-10-01,2025,10,4,400032,JP001,JP,Japan,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,1231.0,7.351158226430694,Very High,Secure_Top MCO,Secure_Top MCO_Very High,1560.9697615556195,1557.0,1557.6435314715477,1557.621111111111,1557.621111111111,rf_forecast,0.0,,0.0
400033_202510_JP,2025-10-01,2025,10,4,400033,JP001,JP,Japan,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,1808.0,7.653969180478774,Extreme High,Secure_Top MCO,Secure_Top MCO_Extreme High,2110.1921688132684,2109.6666666666665,2107.7896391190507,2107.848703703704,2109.6666666666665,ada_forecast,0.0,,0.0
400034_202510_JP,2025-10-01,2025,10,4,400034,JP001,JP,Japan,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,21.0,1.6094379124341003,Very Low,Secure_Top MCO,Secure_Top MCO_Very Low,4.411315115950246,4.0,4.851649900690053,4.0,4.0,rf_forecast,0.0,,0.0
400035_202510_JP,2025-10-01,2025,10,4,400035,JP001,JP,Japan,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,106.0,4.584967478670572,Mid High,Secure_Top MCO,Secure_Top MCO_Mid High,97.07079363213836,96.39603960396039,96.5289681817501,97.0,97.0,rf_forecast,0.0,,0.0
400038_202510_CA,2025-10-01,2025,10,4,400038,CA001,CA,Canada,North America,Top MCO,Secure,Platinum,Secure_Top MCO,160.0,5.081404364984463,Mid High,Secure_Top MCO,Secure_Top MCO_Mid High,159.86356075417604,160.23684210526315,159.76320886978436,160.0,160.0,rf_forecast,0.0,,0.0
400039_202510_CA,2025-10-01,2025,10,4,400039,CA001,CA,Canada,North America,Top MCO,Secure,Platinum,Secure_Top MCO,120.0,4.394449154672439,Mid High,Secure_Top MCO,Secure_Top MCO_Mid High,80.08637928245422,80.21774193548387,80.23337105664955,80.0,80.0,rf_forecast,0.0,,0.0
400040_202510_CA,2025-10-01,2025,10,4,400040,CA001,CA,Canada,North America,Top MCO,Secure,Platinum,Secure_Top MCO,200.0,6.583409222158765,Very High,Secure_Top MCO,Secure_Top MCO_Very High,721.9528917778231,720.2121212121212,720.7284549518733,721.9585052910053,721.9585052910053,rf_forecast,0.0,,0.0
400045_202510_AU,2025-10-01,2025,10,4,400045,AU001,AU,Australia,International,Regular MCO,Secure,Auto Piloted,Secure_Regular MCO,46.0,3.2188758248682006,Mid,Secure_Regular MCO,Secure_Regular MCO_Mid,24.671954283108416,24.46086956521739,23.74325447405268,24.0,24.0,rf_forecast,0.0,,0.0
400049_202510_AU,2025-10-01,2025,10,4,400049,AU001,AU,Australia,International,Regular MCO,Secure,Auto Piloted,Secure_Regular MCO,238.0,6.48768401848461,High,Secure_Regular MCO,Secure_Regular MCO_High,656.041960153577,656.9,657.2188504207279,655.9334343434344,655.9334343434344,rf_forecast,0.0,,0.0
400050_202510_HK,2025-10-01,2025,10,4,400050,HK001,HK,Hong Kong,Greater China,Regular MCO,Secure,Gold,Secure_Regular MCO,0.0,6.9865664594064265,Very High,Secure_Regular MCO,Secure_Regular MCO_Very High,1080.2515363648445,1080.857142857143,1081.887756425507,1081.1206349206352,1081.1206349206352,rf_forecast,0.0,,0.0
400051_202510_HK,2025-10-01,2025,10,4,400051,HK001,HK,Hong Kong,Greater China,Regular MCO,Secure,Gold,Secure_Regular MCO,1500.0,6.914730892718563,Very High,Secure_Regular MCO,Secure_Regular MCO_Very High,1007.2850756169186,1005.0588235294117,1004.063963080961,1006.4568253968256,1006.4568253968256,rf_forecast,0.0,,0.0
170079_202510_BR,2025-10-01,2025,10,17,170079,BR001,BR,Brazil,International,Regular MCO,Secure,Platinum,Secure_Regular MCO,0.0,3.6109179126442243,Mid,Secure_Regular MCO,Secure_Regular MCO_Mid,36.2939515843828,35.93076923076923,36.15164353864384,36.0,36.0,rf_forecast,0.0,,0.0
170006_202510_IT,2025-10-01,2025,10,17,170006,IT001,IT,Italy,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,2043.0,7.6624678152002375,Extreme High,Secure_Top MCO,Secure_Top MCO_Extreme High,2125.148869566944,2127.5,2128.413778689276,2125.605492223826,2127.5,ada_forecast,0.0,,0.0
170008_202510_AT,2025-10-01,2025,10,17,170008,AT001,AT,Austria,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,40.0,4.060443010546419,Mid,Secure_Top MCO,Secure_Top MCO_Mid,56.47257929147737,56.47741935483871,56.258835910798986,57.0,57.0,rf_forecast,0.0,,0.0
170009_202510_FR,2025-10-01,2025,10,17,170009,FR001,FR,France,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,1493.0,7.487173694213739,Very High,Secure_Top MCO,Secure_Top MCO_Very High,1783.2061830005555,1788.0,1787.5802432070573,1785.4740740740742,1785.4740740740742,rf_forecast,0.0,,0.0
170010_202510_DE,2025-10-01,2025,10,17,170010,DE001,DE,Germany,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,181.0,4.941642422609304,Mid High,Secure_Top MCO,Secure_Top MCO_Mid High,139.15759882737208,139.7246376811594,140.20908698362203,138.99422222222222,138.99422222222222,rf_forecast,0.0,,0.0
170011_202510_PT,2025-10-01,2025,10,17,170011,PT001,PT,Portugal,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,121.0,4.867534450455582,Mid High,Secure_Top MCO,Secure_Top MCO_Mid High,127.96984535098314,128.95081967213116,128.85430420684838,129.0,129.0,rf_forecast,0.0,,0.0
170012_202510_ES,2025-10-01,2025,10,17,170012,ES001,ES,Spain,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,658.0,6.467698726104354,High,Secure_Top MCO,Secure_Top MCO_High,641.6120506923614,641.9583333333334,642.4922855944909,642.9494372294371,642.9494372294371,rf_forecast,0.0,,0.0
170013_202510_CH,2025-10-01,2025,10,17,170013,CH001,CH,Switzerland,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,167.0,5.3230099791384085,High,Secure_Top MCO,Secure_Top MCO_High,204.19217029444408,204.5681818181818,204.1371012651644,203.97610305958136,203.97610305958136,rf_forecast,0.0,,0.0
170014_202510_HU,2025-10-01,2025,10,17,170014,HU001,HU,Hungary,International,Major MCO,Secure,Platinum,Secure_Major MCO,110.0,4.787491742782046,Mid High,Secure_Major MCO,Secure_Major MCO_Mid High,118.99247158570634,120.03921568627452,119.76498651303419,119.0,119.0,rf_forecast,0.0,,0.0
170015_202510_TR,2025-10-01,2025,10,17,170015,TR001,TR,Turkey,International,Regular MCO,Secure,Platinum,Secure_Regular MCO,920.0,6.876264611890766,Very High,Secure_Regular MCO,Secure_Regular MCO_Very High,968.5587922643992,967.2857142857143,967.927376562178,967.9841927208594,967.9841927208594,rf_forecast,0.0,,0.0
170016_202510_DE,2025-10-01,2025,10,17,170016,DE001,DE,Germany,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,16.0,2.8903717578961645,Low,Secure_Top MCO,Secure_Top MCO_Low,17.745832791546626,17.027272727272727,16.69197117405637,17.0,17.0,rf_forecast,0.0,,0.0
170017_202510_FI,2025-10-01,2025,10,17,170017,FI001,FI,Finland,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,190.0,5.638354669333745,High,Secure_Top MCO,Secure_Top MCO_High,279.0002336461319,279.8695652173913,279.72243586959564,279.9980676328502,279.9980676328502,rf_forecast,0.0,,0.0
170017_202510_SE,2025-10-01,2025,10,17,170017,SE001,SE,Sweden,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,249.0,5.552959584921617,High,Secure_Top MCO,Secure_Top MCO_High,256.57054702109866,256.1666666666667,257.71664996728725,256.99444444444447,256.99444444444447,rf_forecast,0.0,,0.0
170018_202510_GR,2025-10-01,2025,10,17,170018,GR001,GR,Greece,International,Major MCO,Secure,Platinum,Secure_Major MCO,90.0,4.762173934797756,Mid High,Secure_Major MCO,Secure_Major MCO_Mid High,116.82887069657615,116.13253012048193,115.67305159030691,116.0,116.0,rf_forecast,0.0,,0.0
170019_202510_GB,2025-10-01,2025,10,17,170019,GB001,GB,United Kingdom,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,651.0,6.369900982828227,High,Secure_Top MCO,Secure_Top MCO_High,583.0508958538697,583.4782608695652,583.9881571653418,583.1500056116723,583.1500056116723,rf_forecast,0.0,,0.0
170021_202510_RO,2025-10-01,2025,10,17,170021,RO001,RO,Romania,International,Regular MCO,Secure,Platinum,Secure_Regular MCO,0.0,4.948759890378168,Mid High,Secure_Regular MCO,Secure_Regular MCO_Mid High,139.87885691883463,140.12727272727273,140.20908698362203,140.0,140.0,rf_forecast,0.0,,0.0
170022_202510_DE,2025-10-01,2025,10,17,170022,DE001,DE,Germany,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,44.0,3.58351893845611,Mid,Secure_Top MCO,Secure_Top MCO_Mid,35.29540298973303,35.283687943262414,35.592697622112915,35.0,35.0,rf_forecast,0.0,,0.0
170023_202510_PL,2025-10-01,2025,10,17,170023,PL001,PL,Poland,International,Major MCO,Secure,Auto Piloted,Secure_Major MCO,260.0,5.545177444479562,High,Secure_Major MCO,Secure_Major MCO_High,255.05157754642298,255.47169811320754,256.07501128501593,255.0,255.0,rf_forecast,0.0,,0.0
170024_202510_DK,2025-10-01,2025,10,17,170024,DK001,DK,Denmark,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,120.0,4.976733742420574,Mid High,Secure_Top MCO,Secure_Top MCO_Mid High,145.268637582714,144.38983050847457,144.31364279457708,144.0,144.0,rf_forecast,0.0,,0.0
170024_202510_IS,2025-10-01,2025,10,17,170024,IS001,IS,Iceland,Key Markets,Regular MCO,Secure,Gold,Secure_Regular MCO,32.0,3.044522437723423,Low,Secure_Regular MCO,Secure_Regular MCO_Low,20.247360427203166,20.0,20.11260919327745,20.0,20.0,rf_forecast,0.0,,0.0
170024_202510_NO,2025-10-01,2025,10,17,170024,NO001,NO,Norway,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,150.0,5.017279836814924,Mid High,Secure_Top MCO,Secure_Top MCO_Mid High,150.45072745128823,150.0126582278481,150.4719758886224,150.0,150.0,rf_forecast,0.0,,0.0
170026_202510_AT,2025-10-01,2025,10,17,170026,AT001,AT,Austria,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,35.0,4.1588830833596715,Mid,Secure_Top MCO,Secure_Top MCO_Mid,63.11007966819232,63.414414414414416,63.455020275608184,63.0,63.0,rf_forecast,0.0,,0.0
170027_202510_PT,2025-10-01,2025,10,17,170027,PT001,PT,Portugal,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,105.0,4.804021044733257,Mid High,Secure_Top MCO,Secure_Top MCO_Mid High,121.3448274464622,120.416,120.56731782106809,121.0,121.0,rf_forecast,0.0,,0.0
170028_202510_ES,2025-10-01,2025,10,17,170028,ES001,ES,Spain,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,0.0,6.60934924316738,Very High,Secure_Top MCO,Secure_Top MCO_Very High,742.154415162938,741.8666666666667,742.6307554380751,740.7541005291007,740.7541005291007,rf_forecast,0.0,,0.0
170029_202510_FI,2025-10-01,2025,10,17,170029,FI001,FI,Finland,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,57.0,5.676753802268282,High,Secure_Top MCO,Secure_Top MCO_High,291.3418723806224,291.969696969697,291.46797002068104,291.0187037037037,291.0187037037037,rf_forecast,0.0,,0.0
170029_202510_SE,2025-10-01,2025,10,17,170029,SE001,SE,Sweden,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,254.0,3.970291913552122,Mid,Secure_Top MCO,Secure_Top MCO_Mid,52.230456313780756,51.95,51.625656319675386,52.0,52.0,rf_forecast,0.0,,0.0
170030_202510_DE,2025-10-01,2025,10,17,170030,DE001,DE,Germany,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,172.0,5.37989735354046,High,Secure_Top MCO,Secure_Top MCO_High,216.015873199245,215.1627906976744,216.00269485243857,216.0,216.0,rf_forecast,0.0,,0.0
170031_202510_HU,2025-10-01,2025,10,17,170031,HU001,HU,Hungary,International,Major MCO,Secure,Platinum,Secure_Major MCO,187.0,5.241747015059643,High,Secure_Major MCO,Secure_Major MCO_High,187.95262020772583,188.05333333333334,187.91894708784133,188.00493827160494,188.00493827160494,rf_forecast,0.0,,0.0
170032_202510_DK,2025-10-01,2025,10,17,170032,DK001,DK,Denmark,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,190.0,5.41610040220442,High,Secure_Top MCO,Secure_Top MCO_High,223.2943613092506,224.4255319148936,223.5764439229822,224.0,224.0,rf_forecast,0.0,,0.0
170032_202510_IS,2025-10-01,2025,10,17,170032,IS001,IS,Iceland,Key Markets,Regular MCO,Secure,Platinum,Secure_Regular MCO,32.0,3.4339872044851463,Mid,Secure_Regular MCO,Secure_Regular MCO_Mid,29.697357405733747,29.92982456140351,29.90256153665074,30.0,30.0,rf_forecast,0.0,,0.0
170032_202510_NO,2025-10-01,2025,10,17,170032,NO001,NO,Norway,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,120.0,4.795790545596741,Mid High,Secure_Top MCO,Secure_Top MCO_Mid High,120.11655159806821,120.26515151515152,120.18541558717565,120.0,120.0,rf_forecast,0.0,,0.0
170033_202510_GR,2025-10-01,2025,10,17,170033,GR001,GR,Greece,International,Major MCO,Secure,Platinum,Secure_Major MCO,64.0,4.418840607796598,Mid High,Secure_Major MCO,Secure_Major MCO_Mid High,82.23151319742759,80.72897196261682,81.0799600221897,82.0,82.0,rf_forecast,0.0,,0.0
170034_202510_DE,2025-10-01,2025,10,17,170034,DE001,DE,Germany,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,117.0,4.74493212836325,Mid High,Secure_Top MCO,Secure_Top MCO_Mid High,114.1303033178766,113.39784946236558,114.21519088516216,114.0,114.0,rf_forecast,0.0,,0.0
170035_202510_GB,2025-10-01,2025,10,17,170035,GB001,GB,United Kingdom,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,1160.0,7.024649030453636,Very High,Secure_Top MCO,Secure_Top MCO_Very High,1125.6497477597575,1122.4375,1122.385946379568,1123.1547310405642,1123.1547310405642,rf_forecast,0.0,,0.0
170036_202510_ZA,2025-10-01,2025,10,17,170036,ZA001,ZA,South Africa,International,Regular MCO,Secure,Platinum,Secure_Regular MCO,32.0,3.2188758248682006,Mid,Secure_Regular MCO,Secure_Regular MCO_Mid,24.671954283108416,24.46086956521739,23.74325447405268,24.0,24.0,rf_forecast,0.0,,0.0
170037_202510_ZA,2025-10-01,2025,10,17,170037,ZA001,ZA,South Africa,International,Regular MCO,Secure,Platinum,Secure_Regular MCO,20.0,3.044522437723423,Low,Secure_Regular MCO,Secure_Regular MCO_Low,20.247360427203166,20.0,20.11260919327745,20.0,20.0,rf_forecast,0.0,,0.0
170038_202510_IL,2025-10-01,2025,10,17,170038,IL001,IL,Israel,International,Major MCO,Secure,Platinum,Secure_Major MCO,64.0,4.59511985013459,Mid High,Secure_Major MCO,Secure_Major MCO_Mid High,97.07079363213836,97.23655913978494,98.25404906717212,98.0,98.0,rf_forecast,0.0,,0.0
170039_202510_AE,2025-10-01,2025,10,17,170039,AE002,AE,United Arab Emirates,Key Markets,Regular MCO,Secure,Gold,Secure_Regular MCO,70.0,3.258096538021482,Mid,Secure_Regular MCO,Secure_Regular MCO_Mid,24.671954283108416,24.856287425149702,24.924826203418355,25.0,25.0,rf_forecast,0.0,,0.0
170039_202510_EG,2025-10-01,2025,10,17,170039,EG001,EG,Egypt,International,Major MCO,Secure,Gold,Secure_Major MCO,0.0,4.442651256490317,Mid High,Secure_Major MCO,Secure_Major MCO_Mid High,84.3481002212753,84.36585365853658,84.05789797586277,84.0,84.0,rf_forecast,0.0,,0.0
170039_202510_IE,2025-10-01,2025,10,17,170039,IE001,IE,Ireland,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,87.0,4.174387269895637,Mid,Secure_Top MCO,Secure_Top MCO_Mid,64.92362943368313,63.582417582417584,63.455020275608184,64.0,64.0,rf_forecast,0.0,,0.0
170039_202510_OM,2025-10-01,2025,10,17,170039,OM001,OM,Oman,Key Markets,Regular MCO,Secure,Platinum,Secure_Regular MCO,0.0,4.2626798770413155,Mid High,Secure_Regular MCO,Secure_Regular MCO_Mid High,70.17735770429027,69.78021978021978,70.11491955530946,70.0,70.0,rf_forecast,0.0,,0.0
170040_202510_IE,2025-10-01,2025,10,17,170040,IE001,IE,Ireland,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,51.0,4.110873864173311,Mid,Secure_Top MCO,Secure_Top MCO_Mid,60.02965526434394,59.92307692307692,59.99299414336605,60.0,60.0,rf_forecast,0.0,,0.0
170042_202510_SA,2025-10-01,2025,10,17,170042,SA001,SA,Saudi Arabia,Key Markets,Regular MCO,Secure,Platinum,Secure_Regular MCO,24.0,3.8918202981106265,Mid,Secure_Regular MCO,Secure_Regular MCO_Mid,48.02815979243852,47.991379310344826,48.048646081662824,48.0,48.0,rf_forecast,0.0,,0.0
170044_202510_PL,2025-10-01,2025,10,17,170044,PL001,PL,Poland,International,Major MCO,Secure,Platinum,Secure_Major MCO,464.0,6.049733455231958,High,Secure_Major MCO,Secure_Major MCO_High,423.20406344354694,424.0,423.00741447993994,422.99880832130833,422.99880832130833,rf_forecast,0.0,,0.0
