Product.Family,GMID,GMID_Description,Market,Geography,Material.Type.GMID,Date,Coverage,Min,Max
PF_15,G_150008,PF_15 300MG/2ML,Denmark,Key Markets,FG,23-Jul,6.41,2.73,5.45
PF_15,G_150008,PF_15 300MG/2ML,Norway,Key Markets,FG,23-Jul,6.41,2.73,5.45
PF_15,G_150009,PF_15 300MG/2ML,Finland,Key Markets,FG,23-Jul,3.55,1.82,5.45
PF_15,G_150009,PF_15 300MG/2ML,Sweden,Key Markets,FG,23-Jul,3.91,2.73,5.45
PF_15,G_150010,PF_15 300MG/2ML,Korea,International,FG,23-Jul,2.05,3.18,5.64
PF_15,G_150011,PF_15 300MG/2ML,United Kingdom,Key Markets,FG,23-Jul,2.36,2.73,5.45
PF_15,G_150012,PF_15 300MG/2ML,Spain,Key Markets,FG,23-Jul,5.86,2.73,5.45
PF_15,G_150013,PF_15 300MG/2ML,Brazil,International,FG,23-Jul,0.09,2.73,5.45
PF_15,G_150014,PF_15 300MG/2ML,Australia,International,FG,23-Jul,0.73,3.18,5.68
PF_15,G_150014,PF_15 300MG/2ML,New Zealand,International,FG,23-Jul,12.95,2.73,4.09
PF_15,G_150015,PF_15 300MG/2ML,Belgium,Key Markets,FG,23-Jul,1.77,2.73,5.45
PF_15,G_150016,PF_15 300MG/2ML,Israel,International,FG,23-Jul,2.05,2.73,5.45
PF_15,G_150018,PF_15 300MG/2ML,France,Key Markets,FG,23-Jul,3.82,0,0
PF_15,G_150019,PF_15 300MG/2ML,Mexico,International,FG,23-Jul,1.59,2.73,4.55
PF_15,G_150020,PF_15 300MG/2ML,Saudi Arabia,Key Markets,FG,23-Jul,0,2.73,5.45
PF_15,G_150021,PF_15 300MG/2ML,Poland,International,FG,23-Jul,0,1.82,5.45
PF_15,G_150022,PF_15 300MG/2ML,Switzerland,Key Markets,FG,23-Jul,2.95,2.73,5.45
PF_15,G_150023,PF_15 0MG/2ML,Korea,International,FG,23-Jul,,4,7.05
PF_15,G_150023,PF_15 0MG/2ML,Singapore,International,FG,23-Jul,,0,0
PF_15,G_150024,PF_15 300MG/2ML,Colombia,International,FG,23-Jul,0.09,2.73,5.45
PF_15,G_150025,PF_15 200MG/+,Puerto Rico,North America,FG,23-Jul,4.09,0.91,3.64
PF_15,G_150025,PF_15 200MG/+,United States,North America,FG,23-Jul,2.05,3.64,6.36
PF_15,G_150026,PF_15 300MG/2ML,REC,International,FG,23-Jul,0.02,0,0
PF_15,G_150026,PF_15 300MG/2ML,Singapore,International,FG,23-Jul,1.05,2.73,5.45
PF_15,G_150028,PF_15 300MG/2ML,Taiwan,Greater China,FG,23-Jul,1.68,2.73,5.45
PF_15,G_150029,PF_15 300MG/2ML,Malaysia,International,FG,23-Jul,1.27,2.73,5.45
PF_15,G_150030,PF_15 200MG/+,Austria,Key Markets,FG,23-Jul,1.18,1.82,5.45
PF_15,G_150030,PF_15 200MG/+,Belgium,Key Markets,FG,23-Jul,5.36,2.73,5.45
PF_15,G_150030,PF_15 200MG/+,Germany,Key Markets,FG,23-Jul,0.95,1.82,3.64
PF_15,G_150031,PF_15 200MG/+,Germany,Key Markets,FG,23-Jul,3.64,1.82,3.64
PF_15,G_150032,PF_15 300MG/2ML,Czech Republic,International,FG,23-Jul,0,2.73,5.45
PF_15,G_150033,PF_15 200MG/+,Canada,North America,FG,23-Jul,4.68,2.73,5.45
PF_15,G_150034,PF_15 200MG/+,Spain,Key Markets,FG,23-Jul,0,2.73,5.45
PF_15,G_150035,PF_15 300MG/2ML,Portugal,Key Markets,FG,23-Jul,3.68,2.73,5.45
PF_15,G_150036,PF_15 200MG/+,Colombia,International,FG,23-Jul,2.68,2.73,5.45
PF_15,G_150037,PF_15 300MG/2ML,Panama,International,FG,23-Jul,0,0,0
PF_15,G_150037,PF_15 300MG/2ML,Panama,International,FG,23-Jul,,,
PF_15,G_150038,PF_15 300MG/2ML,Thailand,International,FG,23-Jul,1.32,3.14,3.64
PF_15,G_150039,PF_15 200MG/+,United Kingdom,Key Markets,FG,23-Jul,3.36,2.73,5.45
PF_15,G_150041,PF_15 200MG/+,Korea,International,FG,23-Jul,2.36,1.82,5.45
PF_15,G_150042,PF_15 200MG/+,Finland,Key Markets,FG,23-Jul,2.86,1.82,5.45
PF_15,G_150042,PF_15 200MG/+,Sweden,Key Markets,FG,23-Jul,4.18,1.82,5.45
PF_15,G_150043,PF_15 200MG/+,Brazil,International,FG,23-Jul,0.68,2.73,5.45
PF_15,G_150044,PF_15 100MG/+,United States,North America,FG,23-Jul,17.27,3.64,2.73
PF_15,G_150045,PF_15 200MG/+,Denmark,Key Markets,FG,23-Jul,4.95,1.82,5.45
PF_15,G_150045,PF_15 200MG/+,Norway,Key Markets,FG,23-Jul,4.86,1.82,5.45
PF_15,G_150046,PF_15 200MG/+,Switzerland,Key Markets,FG,23-Jul,1.09,0,5.45
PF_15,G_150047,PF_15 300MG/2ML,Puerto Rico,North America,FG,23-Jul,2.91,0.91,3.64
PF_15,G_150047,PF_15 300MG/2ML,United States,North America,FG,23-Jul,0.86,3.64,6.36
PF_15,G_150048,PF_15 200MG/+,United States,North America,FG,23-Jul,1.55,3.64,6.36
PF_15,G_150049,PF_15 300MG/2ML,Hungary,International,FG,23-Jul,7.77,2.73,8.18
PF_15,G_150050,PF_15 200MG/+,Belgium,Key Markets,FG,23-Jul,10.91,1.82,3.64
PF_15,G_150154,PF_15 200MG/+,Italy,Key Markets,FG,23-Jul,1.23,3.64,7.55
PF_15,G_150051,PF_15 300MG/2M,Italy,Key Markets,FG,23-Jul,0,3.64,5.68
PF_15,G_150052,PF_15 200MG/+,Italy,Key Markets,FG,23-Jul,3.64,2.73,2.73
PF_15,G_150053,PF_15 300MG/2ML,Italy,Key Markets,FG,23-Jul,0.05,2.73,2.73
PF_15,G_150155,PF_15 300MG/2ML,Italy,Key Markets,FG,23-Jul,0.23,3.64,4.27
PF_15,G_150156,PF_15 200MG/+,Italy,Key Markets,FG,23-Jul,3.5,3.64,5.32
PF_15,G_150054,PF_15 300MG/2ML,Romania,International,FG,23-Jul,6.18,2.73,5.45
PF_15,G_150055,PF_15 300MG/2ML,United Kingdom,Key Markets,FG,23-Jul,21.91,2.73,5.59
PF_15,G_150056,PF_15 200MG/+,Norway,Key Markets,FG,23-Jul,1.5,1.82,5.45
PF_15,G_150220,PF_15 300MG/2ML,Egypt,International,FG,23-Jul,0.02,2.5,16.09
PF_15,G_150221,PF_15 200MG/+,Egypt,International,FG,23-Jul,0,2.5,5.73
PF_15,G_150057,PF_15 300MG/2ML,Greece,International,FG,23-Jul,0,0.91,5.45
PF_15,G_150058,PF_15 200MG/+,France,Key Markets,FG,23-Jul,4.45,0,0
PF_15,G_150059,PF_15 300MG/2ML,China,Greater China,FG,23-Jul,2.14,0,0
PF_15,G_150222,PF_15 300MG/2ML,Portugal,Key Markets,FG,23-Jul,0.02,2.73,5.45
PF_15,G_150060,PF_15 200MG/+,United Kingdom,Key Markets,FG,23-Jul,17.95,2.73,5.45
PF_15,G_150061,PF_15 300MG/2ML,Finland,Key Markets,FG,23-Jul,3.95,2.73,5.45
PF_15,G_150061,PF_15 300MG/2ML,Sweden,Key Markets,FG,23-Jul,1.73,2.73,5.45
PF_15,G_150062,PF_15 200MG/+,Finland,Key Markets,FG,23-Jul,2.27,1.82,5.45
PF_15,G_150062,PF_15 200MG/+,Sweden,Key Markets,FG,23-Jul,2.09,1.82,5.45
PF_15,G_150063,PF_15 300MG/2ML,Ireland,Key Markets,FG,23-Jul,14,2.73,5.45
PF_15,G_150063,PF_15 300MG/2ML,United Kingdom,Key Markets,FG,23-Jul,0.77,2.73,6.82
PF_15,G_150064,PF_15 200MG/+,Ireland,Key Markets,FG,23-Jul,2.55,1.82,5.45
PF_15,G_150064,PF_15 200MG/+,Netherlands,Key Markets,FG,23-Jul,0.02,0,0
PF_15,G_150064,PF_15 200MG/+,United Kingdom,Key Markets,FG,23-Jul,6.05,2.73,6.82
PF_15,G_150065,PF_15 200MG/+,Belgium,Key Markets,FG,23-Jul,0.02,1.82,5.45
PF_15,G_150066,PF_15 200MG/+,Canada,North America,FG,23-Jul,0,2.73,6.36
PF_15,G_150067,PF_15 300MG/2ML,Canada,North America,FG,23-Jul,2.18,3.64,6.36
PF_15,G_150182,PF_15 200MG/+,Italy,Key Markets,FG,23-Jul,8.5,3.64,9.32
PF_15,G_150068,PF_15 300MG/2ML,South Africa,International,FG,23-Jul,7.77,1.82,5.77
PF_15,G_150223,PF_15 200MG/+,Italy,Key Markets,FG,23-Jul,4.14,3.64,10.27
PF_15,G_150158,PF_15 300MG/2ML,Italy,Key Markets,FG,23-Jul,2.73,3.64,4.23
PF_15,G_150069,PF_15 200MG/+,Israel,International,FG,23-Jul,6.41,2.73,5.45
PF_15,G_150070,PF_15 200MG/+,Mexico,International,FG,23-Jul,1.27,0.91,2.73
PF_15,G_150071,PF_15 300MG/2ML,France,Key Markets,FG,23-Jul,0.91,0,0
PF_15,G_150072,PF_15 200MG/+,France,Key Markets,FG,23-Jul,1.68,0,0
PF_15,G_150073,PF_15 200MG/+,Italy,Key Markets,FG,23-Jul,2.32,2.73,2.73
PF_15,G_150074,PF_15 200MG/+,Italy,Key Markets,FG,23-Jul,1.41,2.73,2.73
PF_15,G_150075,PF_15 300MG/2ML,Italy,Key Markets,FG,23-Jul,0.73,2.73,2.73
PF_15,G_150076,PF_15 200MG/+,Italy,Key Markets,FG,23-Jul,3.14,2.73,2.73
PF_15,G_150077,PF_15 300MG/2ML,Italy,Key Markets,FG,23-Jul,0.41,2.73,5.45
PF_15,G_150078,PF_15 300MG/2ML,Norway,Key Markets,FG,23-Jul,0,2.73,5.45
PF_15,G_150079,PF_15 200MG/+,Czech Republic,International,FG,23-Jul,15,1.82,5.45
PF_15,G_150080,PF_15 300MG/2ML,Colombia,International,FG,23-Jul,0,1.82,5.45
PF_15,G_150081,PF_15 200MG/+,Colombia,International,FG,23-Jul,0.05,1.82,5.45
PF_15,G_150224,PF_15 200MG/+,Hong Kong,Greater China,FG,23-Jul,0.02,1.82,5.45
PF_15,G_150082,PF_15 200MG/+,Russia,International,FG,23-Jul,3.36,2.73,5.45
PF_15,G_150083,PF_15 300MG/2ML,Russia,International,FG,23-Jul,4.05,2.73,5.45
PF_15,G_150084,PF_15 200MG/+,Hungary,International,FG,23-Jul,0,1.82,5.45
PF_15,G_150225,PF_15 300MG/2ML,Spain,Key Markets,FG,23-Jul,0,2.73,5.45
PF_15,G_150085,PF_15 200MG/+,Spain,Key Markets,FG,23-Jul,0.02,2.73,8.18
PF_15,G_150086,PF_15 200MG/+,Australia,International,FG,23-Jul,1.45,2.73,5.45
PF_15,G_150226,PF_15 200MG/+,Belgium,Key Markets,FG,23-Jul,0.02,2.73,5.45
PF_15,G_150227,PF_15 200MG/+,Belgium,Key Markets,FG,23-Jul,0.02,2.73,5.45
PF_15,G_150228,PF_15 300MG/2ML,Belgium,Key Markets,FG,23-Jul,6.95,2.73,5.45
PF_15,G_150229,PF_15 300MG/2ML,Belgium,Key Markets,FG,23-Jul,6.95,2.73,5.45
PF_15,G_150088,PF_15 200MG/+,Poland,International,FG,23-Jul,4.23,0,0
PF_15,G_150089,PF_15 200MG/+,REC,International,FG,23-Jul,0.02,0,0
PF_15,G_150089,PF_15 200MG/+,Singapore,International,FG,23-Jul,8.23,2.82,3.91
PF_15,G_150090,PF_15 200MG/+,Malaysia,International,FG,23-Jul,7.77,3.18,3.68
PF_15,G_150091,PF_15 200MG/+,Thailand,International,FG,23-Jul,7.95,3.18,10.91
PF_15,G_150092,PF_15 200MG/+,Saudi Arabia,Key Markets,FG,23-Jul,0.05,2.73,5.45
PF_15,G_150160,PF_15 300MG/2ML,Italy,Key Markets,FG,23-Jul,3.5,3.18,5.45
PF_15,G_150093,PF_15 200MG/+,China,Greater China,FG,23-Jul,5.23,0,0
PF_15,G_150094,PF_15 300MG/2ML,Greece,International,FG,23-Jul,1.77,2.73,8.18
PF_15,G_150094,PF_15 300MG/2ML,Romania,International,FG,23-Jul,0.41,2.73,8.18
PF_15,G_150095,PF_15 200MG/+,Chile,International,FG,23-Jul,0,0,0
PF_15,G_150095,PF_15 200MG/+,Chile,International,FG,23-Jul,,,
PF_15,G_150096,PF_15 300MG/2ML,Chile,International,FG,23-Jul,0,0,0
PF_15,G_150096,PF_15 300MG/2ML,Chile,International,FG,23-Jul,,,
PF_15,G_150097,PF_15 300MG/2ML,REC,International,FG,23-Jul,0.09,0,0
PF_15,G_150100,PF_15 200MG/+,Israel,International,FG,23-Jul,0.02,2.73,5.45
PF_15,G_150101,PF_15 300MG/2ML,Israel,International,FG,23-Jul,0.02,2.73,5.45
PF_15,G_150102,PF_15 300MG/2ML,Korea,International,FG,23-Jul,2.77,4,7.05
PF_15,G_150103,PF_15 200MG/+,Switzerland,Key Markets,FG,23-Jul,6.18,1.82,3.64
PF_15,G_150104,PF_15 300MG/2ML,Switzerland,Key Markets,FG,23-Jul,0.64,1.82,3.64
PF_15,G_150105,PF_15 200MG/+,Korea,International,FG,23-Jul,0.02,4,7.05
PF_15,G_150106,PF_15 200MG/+,Panama,International,FG,23-Jul,0,0,0
PF_15,G_150106,PF_15 200MG/+,Panama,International,FG,23-Jul,,,
PF_15,G_150230,PF_15 200MG/+,Brazil,International,FG,23-Jul,0.02,0,0
PF_15,G_150231,PF_15 300MG/2ML,Brazil,International,FG,23-Jul,0.02,0,0
PF_15,G_150107,PF_15 200MG/+,Greece,International,FG,23-Jul,3.41,0,0
PF_15,G_150107,PF_15 200MG/+,Romania,International,FG,23-Jul,7.55,0,0
PF_15,G_150108,PF_15 200MG/+,Greece,International,FG,23-Jul,17.95,2.73,5.45
PF_15,G_150108,PF_15 200MG/+,Romania,International,FG,23-Jul,0,2.73,5.45
PF_15,G_150109,PF_15 300MG/2ML,Italy,Key Markets,FG,23-Jul,2.91,3.64,7.86
PF_15,G_150111,PF_15 300MG/2ML,Egypt,International,FG,23-Jul,1.14,0,0
PF_15,G_150112,PF_15 300MG/2ML,Belgium,Key Markets,FG,23-Jul,4.23,2.73,5.45
PF_15,G_150112,PF_15 300MG/2ML,Netherlands,Key Markets,FG,23-Jul,5.09,2.73,5.45
PF_15,G_150232,PF_15 300MG/2ML,China,Greater China,FG,23-Jul,0.02,0,0
PF_15,G_150233,PF_15 200MG/+,China,Greater China,FG,23-Jul,0.02,0,0
PF_15,G_150113,PF_15 200MG/+,Belgium,Key Markets,FG,23-Jul,13.95,2.73,5.45
PF_15,G_150113,PF_15 200MG/+,Netherlands,Key Markets,FG,23-Jul,6.18,2.73,5.45
PF_15,G_150114,PF_15 300MG/2ML,France,Key Markets,FG,23-Jul,4.18,0,0
PF_15,G_150115,PF_15 300MG/2ML,Argentina,International,FG,23-Jul,2.73,2.27,2.77
PF_15,G_150117,PF_15 200MG/+,Argentina,International,FG,23-Jul,8.95,1.36,4.91
PF_15,G_150161,PF_15 300MG/2ML,Turkey,International,FG,23-Jul,8,2.73,5.45
PF_15,G_150118,PF_15 200MG/+,Ireland,Key Markets,FG,23-Jul,11.09,1.82,4.09
PF_15,G_150118,PF_15 200MG/+,United Kingdom,Key Markets,FG,23-Jul,16.95,1.82,4.09
PF_15,G_150119,PF_15 300MG/2ML,Ireland,Key Markets,FG,23-Jul,1.41,2.73,5.45
PF_15,G_150119,PF_15 300MG/2ML,United Kingdom,Key Markets,FG,23-Jul,3.41,2.73,5.45
PF_15,G_150234,PF_15 300MG/2ML,United States,North America,FG,23-Jul,0.02,3.64,6.36
PF_15,G_150120,PF_15 200MG/+,Ireland,Key Markets,FG,23-Jul,0.02,2.73,2.73
PF_15,G_150120,PF_15 200MG/+,Netherlands,Key Markets,FG,23-Jul,0.32,2.73,5.45
PF_15,G_150121,PF_15 300MG/2ML,Ireland,Key Markets,FG,23-Jul,0.02,2.73,2.73
PF_15,G_150121,PF_15 300MG/2ML,Netherlands,Key Markets,FG,23-Jul,0.68,2.73,5.45
PF_15,G_150122,PF_15 200MG/+,Spain,Key Markets,FG,23-Jul,5.05,2.73,5.45
PF_15,G_150123,PF_15 300MG/2ML,Spain,Key Markets,FG,23-Jul,0.18,2.73,5.45
PF_15,G_150124,PF_15 200MG/+,Belgium,Key Markets,FG,23-Jul,4.68,2.73,5.45
PF_15,G_150124,PF_15 200MG/+,Germany,Key Markets,FG,23-Jul,6.05,1.82,3.64
PF_15,G_150125,PF_15 300MG/2ML,Belgium,Key Markets,FG,23-Jul,1.86,2.73,5.45
PF_15,G_150125,PF_15 300MG/2ML,Germany,Key Markets,FG,23-Jul,0.91,1.82,3.64
PF_15,G_150126,PF_15 200MG/+,Germany,Key Markets,FG,23-Jul,6.18,1.82,3.64
PF_15,G_150127,PF_15 300MG/2ML,Germany,Key Markets,FG,23-Jul,2.45,1.82,3.64
PF_15,G_150235,PF_15 300MG/2ML,France,Key Markets,FG,23-Jul,12.05,0,0
PF_15,G_150128,PF_15 200MG/+,Hong Kong,Greater China,FG,23-Jul,9.82,2.73,5.45
PF_15,G_150129,PF_15 300MG/2ML,Hong Kong,Greater China,FG,23-Jul,2.41,2.73,5.45
PF_15,G_150236,PF_15 200MG/+,Australia,International,FG,23-Jul,0.02,2.73,5.45
PF_15,G_150237,PF_15 300MG/2ML,Australia,International,FG,23-Jul,0.02,2.73,5.45
PF_15,G_150131,PF_15 300MG/2ML,Austria,Key Markets,FG,23-Jul,,2.73,5.45
PF_15,G_150132,PF_15 200MG/+,Austria,Key Markets,FG,23-Jul,1.73,2.73,5.45
PF_15,G_150133,PF_15 200MG/+,France,Key Markets,FG,23-Jul,22.95,0,0
PF_15,G_150134,PF_15 300MG/2ML,France,Key Markets,FG,23-Jul,15.95,0,0
PF_15,G_150135,PF_15 200MG/+,Taiwan,Greater China,FG,23-Jul,8.45,0,0
PF_15,G_150162,PF_15 300MG/2ML,Canada,North America,FG,23-Jul,0.02,2.73,5.45
PF_15,G_150163,PF_15 200MG/+,Canada,North America,FG,23-Jul,0.02,2.73,5.45
PF_15,G_150136,PF_15 300MG/2ML,United Kingdom,Key Markets,FG,23-Jul,0.02,2.73,5.45
PF_15,G_150164,PF_15 200MG/+,United Kingdom,Key Markets,FG,23-Jul,0.02,2.73,5.45
PF_15,G_150137,PF_15 300MG/2ML,Denmark,Key Markets,FG,23-Jul,0.09,2.73,5.45
PF_15,G_150137,PF_15 300MG/2ML,Norway,Key Markets,FG,23-Jul,1.14,2.73,5.45
PF_15,G_150138,PF_15 200MG/+,Denmark,Key Markets,FG,23-Jul,1.14,2.73,5.45
PF_15,G_150138,PF_15 200MG/+,Norway,Key Markets,FG,23-Jul,7.32,2.73,5.45
PF_15,G_150139,PF_15 300MG/2ML,France,Key Markets,FG,23-Jul,0.02,0,0
PF_15,G_150140,PF_15 200MG/+,France,Key Markets,FG,23-Jul,0.02,0,0
PF_15,G_150141,PF_15 300MG/2ML,Portugal,Key Markets,FG,23-Jul,1.14,2.73,5.45
PF_15,G_150142,PF_15 200MG/+,Portugal,Key Markets,FG,23-Jul,1.14,2.73,5.45
PF_15,G_150143,PF_15 300MG/2ML,Czech Republic,International,FG,23-Jul,0,2.73,5.45
PF_15,G_150144,PF_15 200MG/+,Czech Republic,International,FG,23-Jul,7.32,1.82,4.55
PF_15,G_150165,PF_15 300MG/2ML,Switzerland,Key Markets,FG,23-Jul,0.02,2.73,5.45
PF_15,G_150166,PF_15 200MG/+,Switzerland,Key Markets,FG,23-Jul,0.02,2.73,5.45
PF_15,G_150145,PF_15 200MG/+,Belgium,Key Markets,FG,23-Jul,0.02,2.73,5.45
PF_15,G_150146,PF_15 200MG/+,Belgium,Key Markets,FG,23-Jul,0.02,2.73,5.45
PF_15,G_150147,PF_15 300MG/2ML,Belgium,Key Markets,FG,23-Jul,6.18,2.73,5.45
PF_15,G_150148,PF_15 300MG/2ML,Belgium,Key Markets,FG,23-Jul,2.05,2.73,5.45
PF_15,G_150238,PF_15 200MG/+,United States,North America,FG,23-Jul,0.02,3.64,6.36
PF_15,G_150167,PF_15 200MG/+,Greece,International,FG,23-Jul,0.02,2.73,5.45
PF_15,G_150168,PF_15 300MG/2ML,Greece,International,FG,23-Jul,0.02,2.73,5.45
PF_15,G_150169,PF_15 200MG/+,Finland,Key Markets,FG,23-Jul,0.02,2.73,5.45
PF_15,G_150169,PF_15 200MG/+,Sweden,Key Markets,FG,23-Jul,0.02,2.73,2.73
PF_15,G_150170,PF_15 300MG/2ML,Finland,Key Markets,FG,23-Jul,0.02,2.73,5.45
PF_15,G_150170,PF_15 300MG/2ML,Sweden,Key Markets,FG,23-Jul,0.02,2.73,2.73
PF_15,G_150171,PF_15 300MG/2ML,Hungary,International,FG,23-Jul,0.02,2.73,5.45
PF_15,G_150172,PF_15 200MG/+,Italy,Key Markets,FG,23-Jul,0.02,0,0
PF_15,G_150173,PF_15 300MG/2ML,Italy,Key Markets,FG,23-Jul,0.02,0,0
PF_15,G_150174,PF_15 200MG/+,Saudi Arabia,Key Markets,FG,23-Jul,0.02,2.73,5.45
PF_15,G_150175,PF_15 300MG/2ML,Saudi Arabia,Key Markets,FG,23-Jul,0.02,2.73,5.45
PF_15,G_150150,PF_15 300MG/2ML,Japan,Key Markets,FG,23-Jul,4.82,0,0
PF_15,G_150151,PF_15 200MG/+,France,Key Markets,FG,23-Jul,7.55,0,0
PF_15,G_150176,PF_15 300MG/2ML,India,International,FG,23-Jul,0.02,2.73,8.18
PF_15,G_150152,PF_15 200MG/+,Japan,Key Markets,FG,23-Jul,0.02,0,0
PF_15,G_150177,PF_15 300MG/2ML,Japan,Key Markets,FG,23-Jul,,,
PF_09,G_900001,PF_09 6MG/3ML,Taiwan,Greater China,FG,23-Jul,2.05,1.91,3.18
PF_09,G_900002,PF_09 6MG/3ML,Australia,International,FG,23-Jul,3.14,2.73,4.68
PF_09,G_900002,PF_09 6MG/3ML,New Zealand,International,FG,23-Jul,4.77,2,3.36
PF_09,G_900002,PF_09 6MG/3ML,Philippines,International,FG,23-Jul,0.02,0,1.41
PF_09,G_900002,PF_09 6MG/3ML,United States,North America,FG,23-Jul,0,0,0
PF_09,G_900003,PF_09 6MG/3ML,Korea,International,FG,23-Jul,1.77,2.73,5.05
PF_09,G_900004,PF_09 6MG/3ML,Hong Kong,Greater China,FG,23-Jul,2.09,0.91,4.5
PF_09,G_900005,PF_09 6MG/3ML,Malaysia,International,FG,23-Jul,2.14,2.73,5.45
PF_09,G_900006,PF_09 6MG/3ML,Thailand,International,FG,23-Jul,3.91,2.73,5.45
PF_09,G_900007,PF_09 6MG/3ML,South Africa,International,FG,23-Jul,4.55,3.27,14.64
PF_09,G_900008,PF_09 6MG/3ML,South Africa,International,FG,23-Jul,4.09,2.73,19.55
PF_09,G_900009,PF_09 6MG/3ML,Japan,Key Markets,FG,23-Jul,4.77,0,0
PF_04,G_400064,PF_04 1KIU,Korea,International,FG,23-Jul,0.02,0,0
PF_04,G_400001,PF_04 3KIU,Australia,International,FG,23-Jul,1.55,2.73,5.45
PF_04,G_400001,PF_04 3KIU,New Zealand,International,FG,23-Jul,3.32,1.82,5.45
PF_04,G_400002,PF_04 2KIU,Australia,International,FG,23-Jul,4.09,2.73,5.45
PF_04,G_400002,PF_04 2KIU,New Zealand,International,FG,23-Jul,18.86,1.82,5.45
PF_04,G_400003,PF_04 500IU,Australia,International,FG,23-Jul,6.41,2.73,5.45
PF_04,G_400065,PF_04 250IU,United States,North America,FG,23-Jul,0.02,0,0
PF_04,G_400004,PF_04 250IU,Australia,International,FG,23-Jul,6.64,2.73,5.45
PF_04,G_400005,PF_04 1KIU,Australia,International,FG,23-Jul,4.59,2.73,5.45
PF_04,G_400006,PF_04 3KIU,United States,North America,FG,23-Jul,2.41,2.73,5.45
PF_04,G_400009,PF_04 6KIU,United States,North America,FG,23-Jul,13.95,2.73,5.45
PF_04,G_400010,PF_04 5KIU,United States,North America,FG,23-Jul,6.64,2.73,5.45
PF_04,G_400011,PF_04 1KIU,United States,North America,FG,23-Jul,2.14,2.73,5.45
PF_04,G_400012,PF_04 750IU,United States,North America,FG,23-Jul,4.77,2.73,5.45
PF_04,G_400013,PF_04 250IU,United States,North America,FG,23-Jul,8.95,2.73,5.45
PF_04,G_400014,PF_04 4KIU,United States,North America,FG,23-Jul,9.14,2.73,5.45
PF_04,G_400015,PF_04 2KIU,United States,North America,FG,23-Jul,2.14,2.73,5.45
PF_04,G_400016,PF_04 1.5,United States,North America,FG,23-Jul,7.09,2.73,5.45
PF_04,G_400017,PF_04 500IU,United States,North America,FG,23-Jul,4.68,2.73,5.45
PF_04,G_400018,PF_04 2KIU,Taiwan,Greater China,FG,23-Jul,6.09,2.73,5.45
PF_04,G_400019,PF_04 1KIU,Taiwan,Greater China,FG,23-Jul,4.09,2.73,5.45
PF_04,G_400020,PF_04 500IU,Taiwan,Greater China,FG,23-Jul,4.09,2.73,5.45
PF_04,G_400021,PF_04 250IU,Taiwan,Greater China,FG,23-Jul,10.95,2.73,5.45
PF_04,G_400022,PF_04 500IU,Hong Kong,Greater China,FG,23-Jul,9.36,2.73,5.45
PF_04,G_400023,PF_04 2KIU,Hong Kong,Greater China,FG,23-Jul,1.82,2.73,5.45
PF_04,G_400024,PF_04 2KIU,Korea,International,FG,23-Jul,0.23,3.64,8.18
PF_04,G_400025,PF_04 500IU,Korea,International,FG,23-Jul,0.14,3.64,8.18
PF_04,G_400026,PF_04 250IU,Korea,International,FG,23-Jul,7.09,3.64,8.18
PF_04,G_400027,PF_04 1KIU,Korea,International,FG,23-Jul,0.77,3.64,8.18
PF_04,G_400028,PF_04 4KIU,Japan,Key Markets,FG,23-Jul,4.05,0,0
PF_04,G_400029,PF_04 750IU,Japan,Key Markets,FG,23-Jul,4.68,0,0
PF_04,G_400030,PF_04 1KIU,Japan,Key Markets,FG,23-Jul,3.73,0,0
PF_04,G_400031,PF_04 1.5,Japan,Key Markets,FG,23-Jul,1.95,0,0
PF_04,G_400032,PF_04 2KIU,Japan,Key Markets,FG,23-Jul,2,0,0
PF_04,G_400033,PF_04 3KIU,Japan,Key Markets,FG,23-Jul,1.91,0,0
PF_04,G_400034,PF_04 250IU,Japan,Key Markets,FG,23-Jul,16.82,0,0
PF_04,G_400035,PF_04 500IU,Japan,Key Markets,FG,23-Jul,4.45,0,0
PF_04,G_400066,PF_04 250IU,Canada,North America,FG,23-Jul,0.02,0,0
PF_04,G_400036,PF_04 500IU,Canada,North America,FG,23-Jul,6.18,3.64,5.45
PF_04,G_400037,PF_04 750IU,Canada,North America,FG,23-Jul,0.02,3.64,5.45
PF_04,G_400038,PF_04 1KIU,Canada,North America,FG,23-Jul,0,3.64,5.45
PF_04,G_400039,PF_04 1.5,Canada,North America,FG,23-Jul,7.77,3.64,5.45
PF_04,G_400040,PF_04 2KIU,Canada,North America,FG,23-Jul,4.45,3.64,5.45
PF_04,G_400041,PF_04 3KIU,Canada,North America,FG,23-Jul,8.45,3.64,5.45
PF_17,G_170097,PF_17 35MG/7ML,United States,North America,FG,23-Jul,0,0,0
PF_17,G_170001,PF_17 35MG/7ML,Malaysia,International,FG,23-Jul,1.14,0,0
PF_17,G_170002,PF_17 35MG/7ML,Colombia,International,FG,23-Jul,2,0,0
PF_17,G_170003,PF_17 5MG/1ML,Mexico,International,FG,23-Jul,0.02,0,0
PF_17,G_170003,PF_17 5MG/1ML,United States,North America,FG,23-Jul,0,0,0
PF_17,G_170004,PF_17 5MG/1ML,Hong Kong,Greater China,FG,23-Jul,0.02,0,0
PF_17,G_170005,PF_17 5MG/1ML,Colombia,International,FG,23-Jul,1.14,0,0
PF_17,G_170006,PF_17 35MG,Italy,Key Markets,FG,23-Jul,1.86,1.36,3.32
PF_17,G_170007,PF_17 35MG,Russia,International,FG,23-Jul,0,0,0
